Alternatives,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
A521,0.8210526315789474,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.0625,0.125,0.1875,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9754058042302016
A522,0.8339181286549707,0.9333333333333333,0.9995042141794744,0.4166666666666667,0.0625,0.0625,0.125,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9836038694868011
A523,0.8444444444444444,0.7333333333333334,0.999008428358949,0.4166666666666667,0.0625,0.125,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9754058042302016
A524,0.8502923976608188,0.7333333333333334,0.999008428358949,0.4166666666666667,0.0625,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9803246433841614
A525,0.8421052631578947,0.7333333333333334,0.999008428358949,0.4166666666666667,0.0625,0.25,0.125,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9737661911788817
A526,0.8222222222222222,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9819642564354812
A527,0.8128654970760234,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0007438631291842301,1.0,0.6666666666666666,0.9786850303328415
A528,0.7964912280701755,0.6,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.4166666666666667,0.0004959087527894868,0.75,0.6666666666666666,0.9786850303328415
A529,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9836038694868011
A530,0.8432748538011696,0.7333333333333334,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9819642564354812
A531,0.8643274853801169,0.4,0.9985126425384234,0.3333333333333333,0.0625,0.125,0.0625,0.5416666666666666,0.0007438631291842301,1.0,0.6666666666666666,0.9754058042302016
A532,0.8385964912280701,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9836038694868011
A533,0.8666666666666667,0.8666666666666667,0.9985126425384234,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0007438631291842301,1.0,0.6666666666666666,0.970486965076242
A534,0.4444444444444444,0.6666666666666667,1.0,0.8333333333333334,0.5,0.125,0.1875,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9606492867683227
A535,0.41520467836257313,0.33333333333333337,1.0,0.8333333333333334,0.5,0.125,0.125,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9770454172815216
A536,0.6491228070175439,0.33333333333333337,1.0,0.6666666666666666,0.5,0.125,0.1875,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9688473520249221
A537,0.6374269005847953,0.33333333333333337,1.0,0.6666666666666666,0.5,0.125,0.125,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9836038694868011
A538,0.6152046783625731,0.2666666666666667,1.0,0.6666666666666666,0.5,0.125,0.1875,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9721265781275619
A539,0.8339181286549707,0.9333333333333333,0.9995042141794744,0.4166666666666667,0.0625,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9786850303328415
A540,0.8339181286549707,0.9333333333333333,0.9995042141794744,0.4166666666666667,0.0625,0.125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9819642564354812
A541,0.8315789473684211,0.4666666666666667,0.9995042141794744,0.3333333333333333,0.0625,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9868830955894409
A542,0.8292397660818713,0.6666666666666667,0.9995042141794744,0.3333333333333333,0.0625,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,0.5,0.6666666666666666,0.9885227086407607
A543,0.7929824561403509,0.6,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9606492867683227
A544,0.8023391812865497,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9590096737170027
A545,0.8304093567251463,0.2666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9721265781275619
A546,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9672077389736022
A547,0.7871345029239766,0.6,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9540908345630431
A548,0.8526315789473684,0.7333333333333334,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9540908345630431
A549,0.8502923976608188,0.7333333333333334,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9672077389736022
A550,0.8643274853801169,0.4,0.9985126425384234,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9672077389736022
A551,0.7789473684210526,0.6,0.9985126425384234,0.4166666666666667,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9770454172815216
A552,0.8713450292397661,0.8,0.9980168567178979,0.3333333333333333,0.0625,0.03125,0.03125,0.20833333333333334,1.0,1.0,0.6666666666666666,0.9868830955894409
A553,0.7929824561403509,0.6,0.9980168567178979,0.5,0.0625,0.0625,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9393343171011641
A554,0.8713450292397661,0.8,0.9980168567178979,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9737661911788817
A555,0.847953216374269,0.7333333333333334,0.9980168567178979,0.4166666666666667,0.0625,0.0625,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9393343171011641
A556,0.8725146198830409,0.8,0.9980168567178979,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9622888998196426
A557,0.8421052631578947,0.7333333333333334,0.9980168567178979,0.4166666666666667,0.0625,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9426135432038039
A558,0.8046783625730994,0.6666666666666667,1.0,0.4166666666666667,0.5,0.5,0.25,0.5416666666666666,0.003223406893131664,1.0,0.6666666666666666,0.9311362518445647
A559,0.8315789473684211,0.4666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.926217412690605
A560,0.7555555555555555,0.5333333333333333,0.9995042141794744,0.5,0.5,0.5,0.1875,0.5416666666666666,0.001239771881973717,1.0,1.0,0.9311362518445647
A561,0.8280701754385965,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.3333333333333333,0.9508116084604034
A562,0.8502923976608188,0.7333333333333334,0.999008428358949,0.4166666666666667,0.5,0.125,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9672077389736022
A563,0.8502923976608188,0.7333333333333334,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.970486965076242
A564,0.839766081871345,0.7333333333333334,0.999008428358949,0.4166666666666667,0.5,0.125,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9737661911788817
A565,0.8187134502923976,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.3333333333333333,0.9508116084604034
A566,0.8187134502923976,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.3333333333333333,0.9590096737170027
A567,0.8327485380116959,0.7333333333333334,0.999008428358949,0.3333333333333333,0.5,0.125,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9672077389736022
A568,0.8210526315789474,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.125,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9803246433841614
A569,0.7660818713450293,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9721265781275619
A570,0.8198830409356725,0.6666666666666667,0.999008428358949,0.4166666666666667,0.5,0.0625,0.0625,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9836038694868011
A571,0.752046783625731,0.5333333333333333,0.999008428358949,0.4166666666666667,0.25,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A572,0.8175438596491228,0.6666666666666667,0.999008428358949,0.3333333333333333,0.0625,0.125,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9770454172815216
A573,0.847953216374269,0.7333333333333334,0.999008428358949,0.4166666666666667,0.0625,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9606492867683227
A574,0.8421052631578947,0.7333333333333334,0.999008428358949,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9770454172815216
A575,0.7614035087719299,0.5333333333333333,0.999008428358949,0.5,0.5,0.5,0.1875,1.0,0.001983635011157947,1.0,0.6666666666666666,0.9196589604853255
A576,0.8257309941520468,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9622888998196426
A577,0.8292397660818713,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9622888998196426
A578,0.8175438596491228,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9721265781275619
A579,0.8853801169590643,0.8,0.9985126425384234,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9737661911788817
A580,0.8327485380116959,0.4666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9491719954090835
A581,0.5625730994152047,0.1333333333333333,0.9980168567178979,0.5833333333333334,0.0625,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9688473520249221
A582,0.8467836257309942,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9639285128709625
A583,0.8327485380116959,0.7333333333333334,0.9985126425384234,0.3333333333333333,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9672077389736022
A584,0.8549707602339182,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9622888998196426
A585,0.7941520467836257,0.6,0.9980168567178979,0.4166666666666667,0.0625,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9622888998196426
A586,0.8362573099415205,0.7333333333333334,0.9980168567178979,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,1.0,0.6666666666666666,0.9721265781275619
A587,0.8467836257309942,0.7333333333333334,0.9975210708973723,0.3333333333333333,0.0625,0.03125,0.0625,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9672077389736022
A588,0.49473684210526314,0.0,0.999008428358949,0.8333333333333334,0.5,0.125,0.0625,0.20833333333333334,0.17852715100421523,0.5,0.6666666666666666,0.9655681259222824
A589,0.6362573099415205,0.33333333333333337,0.999008428358949,0.6666666666666666,0.5,0.0625,0.0625,0.20833333333333334,0.17852715100421523,0.5,0.6666666666666666,0.9786850303328415
A590,0.8128654970760234,0.6666666666666667,1.0,0.4166666666666667,0.25,0.125,0.0625,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9786850303328415
A591,0.7742690058479532,0.6,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.8333333333333334,0.001983635011157947,1.0,1.0,0.9590096737170027
A592,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.5,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9754058042302016
A593,0.8339181286549707,0.9333333333333333,0.9985126425384234,0.4166666666666667,0.5,0.125,0.125,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9672077389736022
A594,0.7286549707602339,0.4666666666666667,0.9985126425384234,0.5,0.0625,0.03125,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9606492867683227
A595,0.8362573099415205,0.7333333333333334,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9606492867683227
A596,0.8128654970760234,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9540908345630431
A597,0.8596491228070176,0.7333333333333334,1.0,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9754058042302016
A598,0.7953216374269005,0.6666666666666667,1.0,0.4166666666666667,0.5,0.25,0.1875,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9622888998196426
A599,0.42690058479532167,0.4666666666666667,1.0,0.75,0.5,0.25,0.25,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.926217412690605
A600,0.8011695906432749,0.6,1.0,0.4166666666666667,0.5,0.5,0.375,0.9583333333333334,0.001983635011157947,1.0,0.6666666666666666,0.868830955894409
A601,0.8011695906432749,0.6,1.0,0.4166666666666667,0.5,0.25,0.25,0.5,0.003223406893131664,1.0,0.6666666666666666,0.9098212821774061
A602,0.6842105263157895,0.4,0.9995042141794744,0.5,0.5,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9803246433841614
A603,0.6257309941520468,0.2666666666666667,0.9995042141794744,0.5833333333333334,0.5,0.25,0.25,0.3333333333333333,0.0004959087527894868,1.0,0.3333333333333333,0.9360550909985244
A604,0.8245614035087719,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9786850303328415
A605,0.7953216374269005,0.6,0.9995042141794744,0.4166666666666667,0.5,0.25,0.125,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9540908345630431
A606,0.8233918128654971,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.927857025741925
A607,0.42690058479532167,0.4666666666666667,0.9995042141794744,0.75,0.5,0.25,0.1875,0.3333333333333333,0.001239771881973717,1.0,0.3333333333333333,0.940973930152484
A608,0.4970760233918129,0.0,0.9995042141794744,0.75,0.5,0.25,0.25,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9344154779472045
A609,0.8269005847953217,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.0625,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9622888998196426
A610,0.8245614035087719,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.125,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.955730447614363
A611,0.8315789473684211,0.4666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.940973930152484
A612,0.7274853801169591,0.4666666666666667,0.9995042141794744,0.5,0.5,0.25,0.1875,0.9583333333333334,0.001983635011157947,1.0,0.6666666666666666,0.8852270864076078
A613,0.8011695906432749,0.6,0.9995042141794744,0.4166666666666667,0.5,0.5,0.25,0.9583333333333334,0.001983635011157947,1.0,1.0,0.8868666994589277
A614,0.8187134502923976,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.5,0.25,0.1875,0.6666666666666666,0.001983635011157947,1.0,0.6666666666666666,0.926217412690605
A615,0.7637426900584795,0.5333333333333333,0.9995042141794744,0.4166666666666667,0.125,0.25,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9721265781275619
A616,0.8421052631578947,0.7333333333333334,0.9995042141794744,0.3333333333333333,0.5,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9819642564354812
A617,0.8538011695906433,0.7333333333333334,0.9995042141794744,0.3333333333333333,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.985243482538121
A618,0.8128654970760234,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.125,0.125,0.125,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9754058042302016
A619,0.8210526315789474,0.6666666666666667,0.9995042141794744,0.4166666666666667,0.0625,0.125,0.125,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9819642564354812
A620,0.8362573099415205,0.7333333333333334,0.9995042141794744,0.4166666666666667,0.125,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9622888998196426
A621,0.8011695906432749,0.6,0.999008428358949,0.4166666666666667,0.5,0.125,0.1875,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.970486965076242
A622,0.7836257309941521,0.6,0.999008428358949,0.4166666666666667,0.5,0.25,0.25,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9180193474340056
A623,0.4035087719298246,0.19999999999999996,0.999008428358949,0.8333333333333334,0.125,0.0625,0.125,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9737661911788817
A624,0.8421052631578947,0.7333333333333334,0.999008428358949,0.4166666666666667,0.125,0.0625,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9786850303328415
A625,0.7637426900584795,0.5333333333333333,0.999008428358949,0.4166666666666667,0.125,0.0625,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9721265781275619
A626,0.8011695906432749,0.6,0.999008428358949,0.4166666666666667,0.5,0.5,0.25,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9180193474340056
A627,0.7777777777777778,0.6,0.999008428358949,0.5,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9508116084604034
A628,0.7777777777777778,0.6,0.999008428358949,0.5,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.940973930152484
A629,0.8011695906432749,0.6,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9639285128709625
A630,0.8362573099415205,0.7333333333333334,0.999008428358949,0.4166666666666667,0.5,0.0625,0.125,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9672077389736022
A631,0.8362573099415205,0.7333333333333334,0.999008428358949,0.4166666666666667,0.5,0.0625,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9655681259222824
A632,0.6818713450292397,0.4,0.999008428358949,0.5833333333333334,0.5,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9737661911788817
A633,0.8187134502923976,0.6666666666666667,0.999008428358949,0.4166666666666667,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9819642564354812
A634,0.8175438596491228,0.6666666666666667,0.999008428358949,0.4166666666666667,0.0625,0.25,0.1875,0.5416666666666666,0.001983635011157947,1.0,0.6666666666666666,0.9508116084604034
A635,0.5906432748538012,0.19999999999999996,0.999008428358949,0.6666666666666666,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9540908345630431
A636,0.8011695906432749,0.6,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.003223406893131664,1.0,0.6666666666666666,0.9540908345630431
A637,0.8187134502923976,0.6666666666666667,0.999008428358949,0.4166666666666667,0.125,0.125,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.970486965076242
A638,0.8011695906432749,0.6,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9590096737170027
A639,0.8011695906432749,0.6,0.999008428358949,0.4166666666666667,0.5,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9393343171011641
A640,0.6502923976608187,0.33333333333333337,0.999008428358949,0.5833333333333334,0.125,0.0625,0.125,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9639285128709625
A641,0.8245614035087719,0.6666666666666667,0.999008428358949,0.3333333333333333,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.985243482538121
A642,0.672514619883041,0.4,0.999008428358949,0.5833333333333334,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9737661911788817
A643,0.7836257309941521,0.6,0.999008428358949,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.001239771881973717,1.0,0.6666666666666666,0.9344154779472045
A644,0.8362573099415205,0.7333333333333334,0.9985126425384234,0.4166666666666667,0.0625,0.0625,0.125,0.3333333333333333,0.001239771881973717,1.0,0.6666666666666666,0.9868830955894409
A645,0.8269005847953217,0.6666666666666667,0.9985126425384234,0.3333333333333333,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9737661911788817
A646,0.6736842105263158,0.4,0.9985126425384234,0.5833333333333334,0.125,0.125,0.125,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9606492867683227
A647,0.6853801169590643,0.4,0.9985126425384234,0.5833333333333334,0.125,0.125,0.125,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9606492867683227
A648,0.8304093567251463,0.2666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9655681259222824
A649,0.6257309941520468,0.2666666666666667,0.9985126425384234,0.6666666666666666,0.125,0.125,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9754058042302016
A650,0.6549707602339181,0.33333333333333337,0.9985126425384234,0.5833333333333334,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9786850303328415
A651,0.616374269005848,0.2666666666666667,0.9985126425384234,0.6666666666666666,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9672077389736022
A652,0.6502923976608187,0.33333333333333337,0.9985126425384234,0.5833333333333334,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9655681259222824
A653,0.30409356725146197,0.9333333333333333,0.9985126425384234,0.8333333333333334,0.125,0.125,0.125,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9344154779472045
A654,0.8245614035087719,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9475323823577636
A655,0.8245614035087719,0.6666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9590096737170027
A656,0.8304093567251463,0.2666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9163797343826857
A657,0.7707602339181286,0.6,0.9985126425384234,0.5,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9672077389736022
A658,0.7707602339181286,0.6,0.9985126425384234,0.5,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.9590096737170027
A659,0.8304093567251463,0.2666666666666667,0.999008428358949,0.4166666666666667,0.125,0.0625,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9803246433841614
A660,0.8304093567251463,0.2666666666666667,0.9985126425384234,0.4166666666666667,0.125,0.0625,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9786850303328415
A661,0.8245614035087719,0.6666666666666667,0.9985126425384234,0.3333333333333333,0.125,0.0625,0.0625,0.20833333333333334,0.0004959087527894868,1.0,0.6666666666666666,0.9508116084604034
A662,0.8643274853801169,0.4,0.9985126425384234,0.3333333333333333,0.125,0.0625,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9655681259222824
A663,0.8771929824561404,0.8,0.9980168567178979,0.3333333333333333,0.125,0.125,0.0625,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9524512215117232
A664,0.8304093567251463,0.2666666666666667,0.9980168567178979,0.4166666666666667,0.125,0.125,0.125,0.5416666666666666,0.0004959087527894868,1.0,0.6666666666666666,0.8803082472536481
A665,0.3894736842105263,0.9333333333333333,0.9980168567178979,0.8333333333333334,0.125,0.0625,0.0625,0.08333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9590096737170027
A666,0.5906432748538012,0.19999999999999996,0.9980168567178979,0.6666666666666666,0.125,0.125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9754058042302016
A667,0.616374269005848,0.2666666666666667,0.9980168567178979,0.5833333333333334,0.0625,0.0625,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9639285128709625
A668,0.7543859649122807,0.5333333333333333,0.9980168567178979,0.5,0.125,0.125,0.125,0.3333333333333333,0.0002479543763947434,0.75,0.6666666666666666,0.9426135432038039
A669,0.3157894736842105,0.9333333333333333,0.9980168567178979,0.8333333333333334,0.125,0.25,0.125,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9344154779472045
A670,0.6467836257309941,0.33333333333333337,0.9980168567178979,0.5833333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0002479543763947434,1.0,0.6666666666666666,0.9786850303328415
A671,0.6023391812865497,0.2666666666666667,0.9980168567178979,0.5833333333333334,0.0625,0.0625,0.0625,0.125,0.0002479543763947434,0.75,0.6666666666666666,0.9573700606656829
A672,0.32163742690058483,0.9333333333333333,0.9980168567178979,0.8333333333333334,0.0625,0.125,0.0625,0.20833333333333334,0.0002479543763947434,0.75,0.6666666666666666,0.9622888998196426
A673,0.38596491228070173,0.9333333333333333,0.9975210708973723,0.8333333333333334,0.125,0.25,0.125,0.3333333333333333,0.0004959087527894868,1.0,0.6666666666666666,0.9311362518445647
A674,0.26900584795321636,0.9333333333333333,0.9975210708973723,0.8333333333333334,0.0625,0.25,0.0625,0.3333333333333333,0.0004959087527894868,0.75,0.6666666666666666,0.9294966387932448
